855869_reviewed	Cytoplasmic vesicle. Cytoplasmic vesicle, clathrin-coated vesicle membrane
856367_reviewed	Golgi apparatus membrane
850868_reviewed	Cytoplasm
852243_reviewed	Cell membrane. Membrane, coated pit; Peripheral membrane protein; Cytoplasmic side. Note=Component of the coat surrounding the cytoplasmic face of coated vesicles in the plasma membrane
853461_reviewed	Cell membrane. Membrane, coated pit; Peripheral membrane protein; Cytoplasmic side. Note=Component of the coat surrounding the cytoplasmic face of coated vesicles in the plasma membrane
854092_reviewed	Membrane, clathrin-coated pit. Cytoplasmic vesicle, clathrin-coated vesicle membrane
855906_reviewed	Golgi apparatus
853177_reviewed	Golgi apparatus
852591_reviewed	Golgi apparatus
853429_reviewed	Golgi apparatus
854748_reviewed	Cytoplasm, cytoskeleton, actin patch
851085_reviewed	Cytoplasm, cytoskeleton
853856_reviewed	Cytoplasm, cytoskeleton, actin patch
855771_reviewed	Cytoplasm, cytoskeleton, actin patch
853528_reviewed	Cytoplasm, cytoskeleton, actin patch
851532_reviewed	Cytoplasm, cytoskeleton, actin patch
852536_reviewed	Cytoplasm, cytoskeleton, actin patch
856404_reviewed	Cytoplasm
851521_reviewed	Cytoplasm
853327_reviewed	Nucleus
855950_reviewed	Nucleus
851488_reviewed	Cytoplasm
851115_reviewed	Nucleus
852499_reviewed	Cytoplasm, cytoskeleton
856850_reviewed	Bud
853942_reviewed	Golgi apparatus, cis-Golgi network. Endoplasmic reticulum. Preautophagosomal structure
854898_reviewed	Golgi apparatus, cis-Golgi network. Endoplasmic reticulum. Preautophagosomal structure
851686_reviewed	Preautophagosomal structure
853076_reviewed	Cytoplasm. Golgi apparatus, cis-Golgi network
852016_reviewed	Golgi apparatus, cis-Golgi network
855258_reviewed	Golgi apparatus
852556_reviewed	Golgi apparatus, cis-Golgi network. Endoplasmic reticulum. Preautophagosomal structure
851833_reviewed	Golgi apparatus, cis-Golgi network. Endoplasmic reticulum. Preautophagosomal structure
852083_reviewed	Golgi apparatus, cis-Golgi network. Endoplasmic reticulum. Preautophagosomal structure
854282_reviewed	Golgi apparatus, cis-Golgi network. Endoplasmic reticulum. Preautophagosomal structure
851676_reviewed	Cytoplasm
851564_reviewed	Cytoplasm
855454_reviewed	Nucleus
850763_reviewed	Nucleus
850435_reviewed	Nucleus, nucleolus
855789_reviewed	Nucleus, nucleolus
853862_reviewed	Cytoplasm
854777_reviewed	Cytoplasm, cytoskeleton, actin patch
854819_reviewed	Cytoplasm, cytoskeleton, actin patch
851471_reviewed	Nucleus
855911_reviewed	Nucleus, nucleoplasm
855470_reviewed	Nucleus
854956_reviewed	Nucleus
852833_reviewed	Cytoplasm
850298_reviewed	Nucleus, nucleolus
851450_reviewed	Nucleus
852071_reviewed	Nucleus
853035_reviewed	Cytoplasm
855428_reviewed	Cytoplasm
851024_reviewed	Membrane; Peripheral membrane protein. Bud neck. Note=Present at the bud neck during cell division. Probably interacts with phosphoinosides such as phosphatidylinositol 4-phosphate or phosphatidylinositol 5-phosphate
850358_reviewed	Membrane
853539_reviewed	Membrane
856507_reviewed	Membrane
851373_reviewed	Membrane
851389_reviewed	Cytoplasm
856186_reviewed	Cytoplasm
851431_reviewed	Endoplasmic reticulum
852468_reviewed	Cytoplasm, perinuclear region. Endoplasmic reticulum membrane; Peripheral membrane protein; Cytoplasmic side. Nucleus membrane; Peripheral membrane protein; Cytoplasmic side. Note=Localizes mainly at the nuclear periphery and the endoplasmic reticulum membrane
852222_reviewed	Nucleus
851618_reviewed	Cytoplasm
855136_reviewed	Cytoplasm, cytoskeleton, actin patch
855316_reviewed	Cytoplasm
851530_reviewed	Nucleus, nucleolus
852779_reviewed	Cytoplasm
856719_reviewed	Nucleus, nucleolus
855332_reviewed	Nucleus
855745_reviewed	Nucleus
856732_reviewed	Nucleus
850427_reviewed	Nucleus
852747_reviewed	Nucleus
855873_reviewed	Nucleus
853871_reviewed	Nucleus
855083_reviewed	Nucleus. Cytoplasm. Note=Nucleus and/or cytoplasm
853060_reviewed	Nucleus
852547_reviewed	Nucleus
855208_reviewed	Nucleus
853186_reviewed	Chromosome, centromere
854424_reviewed	Nucleus
851814_reviewed	Nucleus
852838_reviewed	Nucleus
852452_reviewed	Cytoplasm
851410_reviewed	Cytoplasm. Golgi apparatus membrane; Peripheral membrane protein; Cytoplasmic side. Cytoplasmic vesicle, COPI-coated vesicle membrane; Peripheral membrane protein; Cytoplasmic side. Note=The coatomer is cytoplasmic or polymerized on the cytoplasmic side of the Golgi, as well as on the vesicles/buds originating from it
850612_reviewed	Cytoplasm
856097_reviewed	Cytoplasm
